"COUNTRY_CODE","PROCESSING_GROUP","PROCESSING_DATE","ACBS_CUSTOMER_ID","SCI_LEID","SCI_GROUP_ID","CORE_BANKING_ID","CUSTOMER_NAME","AFFILIATE_CODE","AFFILIATE_CODE_DESCRIPTION","ARM","ARM_DESCRIPTION","COUNTRY_CREDIT_RESPONSIBILITY","COUNTRY_CREDIT_RESP_DESC","CREDIT_GRADE","CUSTOMER_LEGAL_CONSTITUTION","CUSTOMER_LEGAL_CONST_DESC","SCB_INSTITUTIONAL_CODE","SCB_INSTITUTIONAL_CODE_DESC","SCI_CUSTOMER_TYPE","SCI_CUSTOMER_TYPE_DESCRIPTION","SCI_DOMICILE_COUNTRY","SCI_DOMICILE_COUNTRY_DESC","SCI_INCORPORATION_COUNTRY","SCI_INCORPORATION_COUNTRY_DESC","SCI_ISIC_CODE","SCI_ISIC_CODE_DESCRIPTION","SCI_SEGMENT_CODE","SCI_SEGMENT_CODE_DESCRIPTION","SCI_SUB_SEGMENT_CODE","SCI_SUB_SEGMENT_CODE_DESC","SCI_GROUP_LEGAL_ENTERPRISE_ID","TODAY_IS_MONTH_END"
"CN","HK","20200630","00332233","11615521"," ","7183747","PINGXIANG HONG KONG & CHINA GAS CO., LTD.","999","999 Non Group","CNK26","Feng, Joe","SG","SINGAPORE","NA","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","4010","ELECTRICITY GENERATION & DISTRIBUTION","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00332844","12950333"," ","9726683","BEIJING YAN DE BAO AUTO SALES CO.,LTD","999","999 Non Group","CNQ29","Li, Lillian JW","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6217","DEALING IN TRANSPORTATION EQUIP. (INCLUDING PETROL SERVICE STATION)","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00332873","12950337"," ","9727418","BEIJING CHEN DE BAO AUTO SALES COMPANY LIMTED","999","999 Non Group","CNQ29","Li, Lillian JW","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6217","DEALING IN TRANSPORTATION EQUIP. (INCLUDING PETROL SERVICE STATION)","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00333068","12775609"," ","9244913","JIANGSU ZHONGNENG POLYSILICON TECHNOLOGY DEVELOPMENT CO., LIMITED","999","999 Non Group","CNQ27","YAN, TOMMY","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3529","MFR OF CHEMICAL PRODUCTS NEC","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00333394","12854869"," ","9526994","HUIZHOU HANSON METAL PRODUCTS COMPANY LIMITED","999","999 Non Group","CNK14","Fong Vincent Kwok Cheung","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3849","MFR OF ELECTRONIC PRODUCTS & COMPONENTS NEC","MM","Middle Market","A1","MIDDLE MARKETS"," ","Y"
"CN","HK","20200630","00333683","11463412"," ","6349633","YANGZHOU WOOREE ELECTRONICS CO LTD","999","999 Non Group","CNH36","Park, Sei Hoon","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3849","MFR OF ELECTRONIC PRODUCTS & COMPONENTS NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00333947","12707424"," ","9150587","E.LAND INTERNATIONAL FASHION (SHANGHAI) CO","999","999 Non Group","CNY02","Li, Daisy Jing","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6213","RETAIL TRADE DEALING IN TEXTILES & WEARING APPAREL","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00334238","12799629"," ","9473106","QINGDAO YIDA RESOURCES CO LTD","999","999 Non Group","CNJ08","BI, HUA","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6123","WHOLESALE OF METALS AND METAL ORES","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00328208","12549048"," ","9083812","ANHUI YINLU FOODS CO., LTD","999","999 Non Group","CNK26","Feng, Joe","SG","SINGAPORE","3A","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3121","MFR OF FOOD PRODUCTS NEC","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00328215","11337452"," ","5994551","HUBEI YINLU FOODS CO.,LTD","999","999 Non Group","CNK26","Feng, Joe","SG","SINGAPORE","3A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3121","MFR OF FOOD PRODUCTS NEC","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00328488","12785709"," ","9445978","SHANGHAI TAI HONG INDUSTRIAL DEVELOPMENT CO., LTD","999","999 Non Group","CNF52","Qiu, Tian","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8433","REAL ESTATE INVESTMENT - INDUSTRIAL","N","FINANCIAL INSTITUTION","P8","INVESTMENT COMPANIES"," ","Y"
"CN","HK","20200630","00328534","12813590"," ","9521615","NATSTEEL (XIAMEN) LIMITED","999","999 Non Group","CNF28","Feng, Joe","SG","SINGAPORE","NA","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3710","IRON & STEEL BASIS INDUSTRIES","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00328637","12019323"," ","8251991","HUIZHOU ZUNGFU VEHICLE SERVICE CO.,LTD.","999","999 Non Group","CNK06","WU, CHAO LAN","SG","SINGAPORE","4A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6217","DEALING IN TRANSPORTATION EQUIP. (INCLUDING PETROL SERVICE STATION)","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00328758","12498288"," ","8755272","SHANXI SUNLIGHT COKING GROUP HOLDING CO., LTD."," ","BLANKS","CNJ08","BI, HUA","CN","CHINA","7B","05","PRIVATE LIMITED COMPANY - OTHERS"," ","BLANKS","1","1","CN","CHINA","CN","CHINA","3531","MANUFACTURE OF COKE OVEN PRODUCTS","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00328907","12023283"," ","8214220","DONGFENG PEUGEOT CITROEN AUTOMOBILECOMPANY LTD.","999","999 Non Group","CNQ39","Liu, Song","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3853","MFG OF MOTOR VEHICLES & MOTOR VEHICLE BODIES","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00328913","11586618"," ","9639837","TESCO COMMERCIAL (FUJIAN) CO., LTD","999","999 Non Group","CNA16","Ding, Chris","SG","SINGAPORE","NA","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6230","SUPERMARKETS DEPARTMENTAL STORES & GENERAL PROVISION SHOPS","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00329154","12790769"," ","9320423","AGRICULTURAL BANK OF CHINA FINANCIAL LEASING CO LTD","999","999 Non Group","CNP00","GU, FAN","CN","CHINA","3B","23","GOVERNMENT CONTROLLED CORPORATION","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8152","FINANCIAL LEASING COMPANIES","N","FINANCIAL INSTITUTION","P9","FINANCE COMPANIES"," ","Y"
"CN","HK","20200630","00329372","11303509"," ","4601351","SHANXI MEIJIN COAL & COKE CO., LTD","999","999 Non Group","CNJ08","BI, HUA","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3531","MANUFACTURE OF COKE OVEN PRODUCTS","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00329485","12794909"," ","9489150","QINGDAO XINLI WEIYE REAL ESTATE DEVELOPMENT CO., LTD","999","999 Non Group","CNQ35","Shan, Jing","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8412","REAL ESTATE DEVELOPMENT- COMMERCIAL","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00491231","11287496"," ","4545648","SHENZHEN EVERICH INDUSTRIAL DEVELOPMENT CO.,LTD","999","999 Non Group","CNH05","WAN, HAO","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6140","GENERAL IMPORTERS & EXPORTERS","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00491351","11018430"," ","0501205","CHINA MINSHENG BANKING CORPORATION LIMITED","999","999 Non Group","CNN15","Sun, Quan","SG","SINGAPORE","5A","27","PUBLIC LIMITED COMPANY - BANKS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8123","COMMERCIAL BANKS- FOREIGN","N","FINANCIAL INSTITUTION","N5","LOCAL BANK FRANCHISE"," ","Y"
"CN","HK","20200630","00491511","13508211"," ","0345490","WISTRON SERVICE (KUNSHAN) CORP.","999","999 Non Group","CNA82","YIN REBECCA","SG","SINGAPORE","NA","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3849","MFR OF ELECTRONIC PRODUCTS & COMPONENTS NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00491561","11242839"," ","0397625","WALSIN (CHINA) INVESTMENT CO.,LTD","999","999 Non Group","CNJ28","Cheng, Tai","SG","SINGAPORE","5B","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3814","MFR OF WIRE & CABLE PRODUCTS EXCEPT INSULATED WIRE & CABLE","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00491761","11218065"," ","1280767","GOLD COIN FEEDMILL (KUNMING) CO LTD","999","999 Non Group","CNK06","WU, CHAO LAN","SG","SINGAPORE","6B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3122","MFR OF PREPARED ANIMAL FOOD","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00491791","11234893"," ","2348861","SUNING. COM CO.,LTD.","999","999 Non Group","CNQ27","YAN, TOMMY","SG","SINGAPORE","7B","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6215","RETAIL STORES DEALING IN FURNITURE FURNISHINGS & OTHER HOUSEHOLD GOODS","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00491901","11218366"," ","1302736","GOLD COIN (ZHANG ZHOU) CO LTD","999","999 Non Group","CNK06","WU, CHAO LAN","SG","SINGAPORE","6B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3122","MFR OF PREPARED ANIMAL FOOD","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00491961","13569247"," ","0368898","SKY99 INTERNATIONAL LIMITED SUZHOU","999","999 Non Group","CNQ80","Chung, Angus Tai An","SG","SINGAPORE","5B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6230","SUPERMARKETS DEPARTMENTAL STORES & GENERAL PROVISION SHOPS","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00492011","13452506"," ","0244678","WPG CHINA (SZ) INC.","999","999 Non Group","CNA82","YIN REBECCA","SG","SINGAPORE","7B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6225","DEALING IN COMPUTER & OFFICE EQUIPMENT","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00492021","13452507"," ","0249876","WPG (CHINA) INC.","999","999 Non Group","CNA82","YIN REBECCA","SG","SINGAPORE","7B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6225","DEALING IN COMPUTER & OFFICE EQUIPMENT","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00513411","11132098"," ","0404244","SHANGHAI INGERSOLL-RAND COMPRESSORLTD","999","999 Non Group","CNA16","Ding, Chris","SG","SINGAPORE","4A","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3825","MFR & REPAIR OF CONSTRUCTION & RELATED MACHINERY & EQUIPMENT","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00513681","12477509"," ","8893721","DALIAN TENGMA TECHNOLOGY AND DEVELOPMENT CO.,LTD","999","999 Non Group","CNJZH","YUE, FEI","SG","SINGAPORE","8A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","5029","OTHER NON BUILDING CONSTRUCTION NEC","ME","Medium Enterprise","03","MEDIUM ENTERPRISE"," ","Y"
"CN","HK","20200630","00513711","11719160"," ","3864715","BEIJING CHANG TIAN SHI DAI HU WAI SPORT GOODS CO., LTD","999","999 Non Group","CNJ08","BI, HUA","SG","SINGAPORE","NA","65","PRIVATE COMPANY","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6231","RETAIL SALE OF CLOTHING, FOOTWEAR AND LEATHER ARTICLES IN SPECIALIZED STORE","ME","Medium Enterprise","03","MEDIUM ENTERPRISE"," ","Y"
"CN","HK","20200630","00514051","13612959"," ","0385741","AAC MICROTECH (CHANGZHOU) CO., LTD.","999","999 Non Group","CNQ27","YAN, TOMMY","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3849","MFR OF ELECTRONIC PRODUCTS & COMPONENTS NEC","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00514331","11300311"," ","4489381","MONDELEZ SHANGHAI FOOD CORPORATE MANAGEMENT CO., LTD","999","999 Non Group","CNA55","Yang, Diana Xiao","SG","SINGAPORE","5B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3121","MFR OF FOOD PRODUCTS NEC","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00514441","11186418"," ","0326512","SHENZHEN LANDWIND INDUSTRY CO., LTD.","999","999 Non Group","CNH05","WAN, HAO","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3863","MFR OF SURGICAL & MEDICAL INSTRUMENTS & SUPPLIES","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00514631","13617450"," "," ","CHANG HWA COMMERCIAL BANK LTD, DONGGUAN BRANCH","999","999 Non Group","HKAGY","HKAGY","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8190","FINANCIAL INSTITUTIONS AND FINANCIAL SERVICES NEC","N","FINANCIAL INSTITUTION","P0","OTHERS"," ","Y"
"CN","HK","20200630","00555981","13689423"," ","0494977","YIHAI KERRY FOODSTUFFS MARKETING CO., LTD","999","999 Non Group","CNH11","Zhang, Jun","SG","SINGAPORE","5B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6122","WHOLESALE TRADE IN TROPICAL PRODUCE","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00555991","13373442"," ","0207006","YOUDA TRADE (FUZHOU) CO., LTD.","999","999 Non Group","CNJ28","Cheng, Tai","SG","SINGAPORE","7A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6199","WHOLESALE TRADE NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00556151","13699554"," ","0452439","DONG GUAN KAIFA TECHNOLOGY CO., LTD.","999","999 Non Group","CND30","Linda Zhu","SG","SINGAPORE","6A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3849","MFR OF ELECTRONIC PRODUCTS & COMPONENTS NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00556261","13700936"," ","0452804","HUNAN NO.2 ENGINEERING CO., LTD","999","999 Non Group","CNF95","Dong, Guang Hai","SG","SINGAPORE","7B","50","MAJORITY OWNED SUBSIDIARY OF STATE OWNED","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","5019","OTHER BUILDING CONTRACTING WORK NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00556341","13679776"," ","0453307","HOLA SHANGHAI RETAIL&TRADING CO.,LTD","999","999 Non Group","CNA82","YIN REBECCA","SG","SINGAPORE","NA","48","MAJORITY OWNED SUBSI OF A PUBLICLY QUOTE","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6215","RETAIL STORES DEALING IN FURNITURE FURNISHINGS & OTHER HOUSEHOLD GOODS","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00556431","13690188"," ","0453995","VOLKSWAGEN LEASING (BEIJING) COMPANY LIMITED","999","999 Non Group","CNS36","He, Amanda","SG","SINGAPORE","5B","48","MAJORITY OWNED SUBSI OF A PUBLICLY QUOTE","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3853","MFG OF MOTOR VEHICLES & MOTOR VEHICLE BODIES","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00563281","11211903"," ","1136658","TAICANG CIMC CONTAINER CO.,LTD","999","999 Non Group","CNF58","Li, Guo Cui","SG","SINGAPORE","6A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3859","MFG OF TRANSPORT EQUIPMENT NEC","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00563291","13626204"," ","0396745","TAICANG CIMC SPECIAL LOGISTICS EQUIPMENT CO LTD","999","999 Non Group","CNF58","Li, Guo Cui","SG","SINGAPORE","6B","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3859","MFG OF TRANSPORT EQUIPMENT NEC","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00563411","11328548"," ","0468643","SYNGENTA (CHINA) INVESTMENT COMPANYLIMITED","999","999 Non Group","CNA16","Ding, Chris","SG","SINGAPORE","6B","50","MAJORITY OWNED SUBSIDIARY OF STATE OWNED","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6125","CHEMICALS & CHEMICAL PRODUCTS NEC","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00563421","13717899"," ","0466636","ZHONG SHAN NATIVE PRODUCE &AMP; ANIMAL BY-PRODUCTS COMPANY LIMITED","999","999 Non Group","CNZ43","Zhou, Xue Chao","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","HK","HONG KONG","6199","WHOLESALE TRADE NEC","MM","Middle Market","A1","MIDDLE MARKETS"," ","Y"
"CN","HK","20200630","00563481","11415761"," ","5669782","GUANGDONG JIANHUA CONCRETE PILE CO.,LTD","999","999 Non Group","CNK33","Jessie Huang Wen Jie","SG","SINGAPORE","6A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3650","MFR OF STRUCTURAL CEMENT & CONCRETE PRODUCTS","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00564041","13702176"," ","0467718","SERVO DYNAMICS CO., LTD","999","999 Non Group","CNA35","Tan, Rachel Jin Lin","SG","SINGAPORE","6A","48","MAJORITY OWNED SUBSI OF A PUBLICLY QUOTE","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8350","ENGINEERING ARCHITECTURAL & TECHNICAL SERVICES","MM","Middle Market","A1","MIDDLE MARKETS"," ","Y"
"CN","HK","20200630","00564151","13716494"," ","0465208","TIANJIN GREAT WALL BINYIN AUTOMOTIVE FINANCE COMPANY LIMITED","999","999 Non Group","CNQ61","Zhang, Bin","SG","SINGAPORE","5A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8166","MOTOR FINANCE","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00564931","11661357"," ","0469126","BILLION DEVELOPMENT (HONG KONG) LIMITED","999","999 Non Group","CNE13","Chen, Xuan","HK","HONG KONG","5A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","HK","HONG KONG","HK","HONG KONG","3515","MANUFACTURE OF MAN-MADE FIBRES","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00565321","13621123"," ","0390444","CHINA METAL CO., LTD","999","999 Non Group","CNZ62","ZHANG ECHO TING","CN","CHINA","10A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6123","WHOLESALE OF METALS AND METAL ORES","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00565691","11335428"," ","5682908","PROTRADE (SHANGHAI) TRADING CO., LTD","999","999 Non Group","CNJ28","Cheng, Tai","SG","SINGAPORE","9A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6125","CHEMICALS & CHEMICAL PRODUCTS NEC","MM","Middle Market","A1","MIDDLE MARKETS"," ","Y"
"CN","HK","20200630","00565711","13713681"," ","0470804","FUZHOU LUYAN PHARMA CO LTD","999","999 Non Group","CNE13","Chen, Xuan","SG","SINGAPORE","8A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6121","WHOLESALE TRADE IN MEDICAL & PHARMACEUTICAL PRODUCTS","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00627531","13613510"," ","0382316","CHONGQING HONG NINE FRUIT LIMITED BY SHARE LTD","999","999 Non Group","CNYBB","Wan, Huan","CN","CHINA","5B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6111","WHOLESALE TRADE IN FOOD DRINK & TOBACCO","MM","Middle Market","A1","MIDDLE MARKETS"," ","Y"
"CN","HK","20200630","00627551","13797322"," ","0532736","KOLON SPORT (CHINA) CO., LTD","999","999 Non Group","CNE03","Lin, Serena Hui","SG","SINGAPORE","9B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6117","WHOLESALE TRADE IN ATHLETIC SPORTS & RECREATIONAL GOODS","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00627561","13662181"," ","0532887","GUANGDONG HUAXING GLASS CO.,LTD","999","999 Non Group","CNK21","Du, Ming","SG","SINGAPORE","4B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3620","MFR OF GLASS AND GLASS PRODUCTS","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00627951","11018432"," ","0502401","CREDIT SUISSE AG SHANGHAI BRANCH","999","999 Non Group","CNB60","Zhou, Yan","GB","UNITED KINGDOM","2B","27","PUBLIC LIMITED COMPANY - BANKS","320","OTHER INCORPORATED COMPANIES","7","7","CH","SWITZERLAND","CH","SWITZERLAND","8123","COMMERCIAL BANKS- FOREIGN","N","FINANCIAL INSTITUTION","N6","LOCAL BANK NON-FRANCHISE"," ","Y"
"CN","HK","20200630","00645561","13821005"," ","0545681","CHONGQING FLORENTIA VILLAGE CO., LTD.","999","999 Non Group","CNF52","Qiu, Tian","SG","SINGAPORE","6A","65","PRIVATE COMPANY","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8432","REAL ESTATE INVESTMENT - COMMERCIAL","N","FINANCIAL INSTITUTION","P8","INVESTMENT COMPANIES"," ","Y"
"CN","HK","20200630","00645711","13787614"," ","0547353","HONGRITA PRECISION COMPONENT (ZHONGSHAN) LTD","999","999 Non Group","CND80","Deng, Rainy Hui Min","SG","SINGAPORE","7A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3570","MFR OF PLASTIC PRODUCTS NEC","MM","Middle Market","A1","MIDDLE MARKETS"," ","Y"
